,instrument,pitch,path_to_audio
9712,english-horn,E3,./data/philharmonia/all-samples/cor anglais/english-horn_E3_05_piano_normal.mp3
9713,english-horn,E3,./data/philharmonia/all-samples/cor anglais/english-horn_E3_1_forte_normal.mp3
9714,english-horn,Gs3,./data/philharmonia/all-samples/cor anglais/english-horn_Gs3_1_fortissimo_normal.mp3
9715,english-horn,B5,./data/philharmonia/all-samples/cor anglais/english-horn_B5_025_forte_normal.mp3
9716,english-horn,D5,./data/philharmonia/all-samples/cor anglais/english-horn_D5_025_fortissimo_normal.mp3
9717,english-horn,B5,./data/philharmonia/all-samples/cor anglais/english-horn_B5_025_mezzo-piano_normal.mp3
9718,english-horn,F3,./data/philharmonia/all-samples/cor anglais/english-horn_F3_025_fortissimo_normal.mp3
9719,english-horn,Cs5,./data/philharmonia/all-samples/cor anglais/english-horn_Cs5_05_fortissimo_normal.mp3
9720,english-horn,A3,./data/philharmonia/all-samples/cor anglais/english-horn_A3_025_piano_normal.mp3
9721,english-horn,Fs4,./data/philharmonia/all-samples/cor anglais/english-horn_Fs4_15_pianissimo_normal.mp3
9722,english-horn,D5,./data/philharmonia/all-samples/cor anglais/english-horn_D5_15_forte_normal.mp3
9723,english-horn,G3,./data/philharmonia/all-samples/cor anglais/english-horn_G3_025_mezzo-forte_normal.mp3
9724,english-horn,As5,./data/philharmonia/all-samples/cor anglais/english-horn_As5_025_mezzo-piano_normal.mp3
9725,english-horn,A4,./data/philharmonia/all-samples/cor anglais/english-horn_A4_15_forte_normal.mp3
9726,english-horn,As3,./data/philharmonia/all-samples/cor anglais/english-horn_As3_15_mezzo-piano_normal.mp3
9727,english-horn,A4,./data/philharmonia/all-samples/cor anglais/english-horn_A4_025_fortissimo_normal.mp3
9728,english-horn,As3,./data/philharmonia/all-samples/cor anglais/english-horn_As3_phrase_cresc-decresc_normal.mp3
9729,english-horn,As3,./data/philharmonia/all-samples/cor anglais/english-horn_As3_15_forte_normal.mp3
9730,english-horn,G3,./data/philharmonia/all-samples/cor anglais/english-horn_G3_1_fortissimo_normal.mp3
9731,english-horn,G5,./data/philharmonia/all-samples/cor anglais/english-horn_G5_1_pianissimo_normal.mp3
9732,english-horn,E3,./data/philharmonia/all-samples/cor anglais/english-horn_E3_05_mezzo-forte_normal.mp3
9733,english-horn,B4,./data/philharmonia/all-samples/cor anglais/english-horn_B4_05_mezzo-forte_normal.mp3
9734,english-horn,Fs3,./data/philharmonia/all-samples/cor anglais/english-horn_Fs3_025_pianissimo_normal.mp3
9735,english-horn,A5,./data/philharmonia/all-samples/cor anglais/english-horn_A5_15_pianissimo_normal.mp3
9736,english-horn,As4,./data/philharmonia/all-samples/cor anglais/english-horn_As4_1_forte_normal.mp3
9737,english-horn,D5,./data/philharmonia/all-samples/cor anglais/english-horn_D5_05_pianissimo_normal.mp3
9738,english-horn,Gs4,./data/philharmonia/all-samples/cor anglais/english-horn_Gs4_05_pianissimo_normal.mp3
9739,english-horn,As5,./data/philharmonia/all-samples/cor anglais/english-horn_As5_05_forte_normal.mp3
9740,english-horn,Gs3,./data/philharmonia/all-samples/cor anglais/english-horn_Gs3_05_piano_normal.mp3
9741,english-horn,D5,./data/philharmonia/all-samples/cor anglais/english-horn_D5_15_mezzo-forte_normal.mp3
9742,english-horn,E3,./data/philharmonia/all-samples/cor anglais/english-horn_E3_phrase_cresc-decresc_normal.mp3
9743,english-horn,As3,./data/philharmonia/all-samples/cor anglais/english-horn_As3_025_mezzo-forte_normal.mp3
9744,english-horn,Gs3,./data/philharmonia/all-samples/cor anglais/english-horn_Gs3_05_mezzo-forte_normal.mp3
9745,english-horn,G5,./data/philharmonia/all-samples/cor anglais/english-horn_G5_025_mezzo-piano_normal.mp3
9746,english-horn,A5,./data/philharmonia/all-samples/cor anglais/english-horn_A5_1_mezzo-piano_normal.mp3
9747,english-horn,E5,./data/philharmonia/all-samples/cor anglais/english-horn_E5_05_fortissimo_normal.mp3
9748,english-horn,C5,./data/philharmonia/all-samples/cor anglais/english-horn_C5_1_mezzo-forte_normal.mp3
9749,english-horn,Cs4,./data/philharmonia/all-samples/cor anglais/english-horn_Cs4_15_forte_normal.mp3
9750,english-horn,Fs3,./data/philharmonia/all-samples/cor anglais/english-horn_Fs3_025_piano_normal.mp3
9751,english-horn,Ds5,./data/philharmonia/all-samples/cor anglais/english-horn_Ds5_025_mezzo-forte_normal.mp3
9752,english-horn,G3,./data/philharmonia/all-samples/cor anglais/english-horn_G3_1_forte_normal.mp3
9753,english-horn,Gs5,./data/philharmonia/all-samples/cor anglais/english-horn_Gs5_1_forte_normal.mp3
9754,english-horn,A3,./data/philharmonia/all-samples/cor anglais/english-horn_A3_phrase_mezzo-forte_fluttertonguing.mp3
9755,english-horn,As3,./data/philharmonia/all-samples/cor anglais/english-horn_As3_05_fortissimo_normal.mp3
9756,english-horn,A5,./data/philharmonia/all-samples/cor anglais/english-horn_A5_025_pianissimo_normal.mp3
9757,english-horn,D4,./data/philharmonia/all-samples/cor anglais/english-horn_D4_05_mezzo-piano_normal.mp3
9758,english-horn,Fs4,./data/philharmonia/all-samples/cor anglais/english-horn_Fs4_1_mezzo-piano_normal.mp3
9759,english-horn,C5,./data/philharmonia/all-samples/cor anglais/english-horn_C5_025_mezzo-forte_normal.mp3
9760,english-horn,F3,./data/philharmonia/all-samples/cor anglais/english-horn_F3_1_forte_normal.mp3
9761,english-horn,Cs5,./data/philharmonia/all-samples/cor anglais/english-horn_Cs5_15_forte_normal.mp3
9762,english-horn,A3,./data/philharmonia/all-samples/cor anglais/english-horn_A3_05_forte_normal.mp3
9763,english-horn,D4,./data/philharmonia/all-samples/cor anglais/english-horn_D4_025_pianissimo_normal.mp3
9764,english-horn,F3,./data/philharmonia/all-samples/cor anglais/english-horn_F3_025_mezzo-piano_normal.mp3
9765,english-horn,Fs5,./data/philharmonia/all-samples/cor anglais/english-horn_Fs5_05_pianissimo_normal.mp3
9766,english-horn,A5,./data/philharmonia/all-samples/cor anglais/english-horn_A5_05_mezzo-piano_normal.mp3
9767,english-horn,D4,./data/philharmonia/all-samples/cor anglais/english-horn_D4_phrase_mezzo-forte_staccato.mp3
9768,english-horn,Fs5,./data/philharmonia/all-samples/cor anglais/english-horn_Fs5_1_fortissimo_normal.mp3
9769,english-horn,As4,./data/philharmonia/all-samples/cor anglais/english-horn_As4_05_forte_normal.mp3
9770,english-horn,Fs3,./data/philharmonia/all-samples/cor anglais/english-horn_Fs3_1_pianissimo_normal.mp3
9771,english-horn,Cs4,./data/philharmonia/all-samples/cor anglais/english-horn_Cs4_15_fortissimo_normal.mp3
9772,english-horn,D4,./data/philharmonia/all-samples/cor anglais/english-horn_D4_15_pianissimo_normal.mp3
9773,english-horn,Gs5,./data/philharmonia/all-samples/cor anglais/english-horn_Gs5_1_mezzo-piano_normal.mp3
9774,english-horn,A4,./data/philharmonia/all-samples/cor anglais/english-horn_A4_15_mezzo-forte_normal.mp3
9775,english-horn,G3,./data/philharmonia/all-samples/cor anglais/english-horn_G3_15_pianissimo_normal.mp3
9776,english-horn,A4,./data/philharmonia/all-samples/cor anglais/english-horn_A4_05_pianissimo_normal.mp3
9777,english-horn,A3,./data/philharmonia/all-samples/cor anglais/english-horn_A3_phrase_mezzo-forte_staccato.mp3
9778,english-horn,B3,./data/philharmonia/all-samples/cor anglais/english-horn_B3_phrase_mezzo-forte_normal.mp3
9779,english-horn,B3,./data/philharmonia/all-samples/cor anglais/english-horn_B3_05_pianissimo_normal.mp3
9780,english-horn,F3,./data/philharmonia/all-samples/cor anglais/english-horn_F3_15_mezzo-forte_normal.mp3
9781,english-horn,B3,./data/philharmonia/all-samples/cor anglais/english-horn_B3_025_mezzo-forte_normal.mp3
9782,english-horn,Gs3,./data/philharmonia/all-samples/cor anglais/english-horn_Gs3_1_piano_normal.mp3
9783,english-horn,F4,./data/philharmonia/all-samples/cor anglais/english-horn_F4_15_mezzo-forte_normal.mp3
9784,english-horn,Fs3,./data/philharmonia/all-samples/cor anglais/english-horn_Fs3_phrase_mezzo-forte_fluttertonguing.mp3
9785,english-horn,A3,./data/philharmonia/all-samples/cor anglais/english-horn_A3_15_mezzo-forte_normal.mp3
9786,english-horn,A5,./data/philharmonia/all-samples/cor anglais/english-horn_A5_05_forte_normal.mp3
9787,english-horn,D4,./data/philharmonia/all-samples/cor anglais/english-horn_D4_05_forte_normal.mp3
9788,english-horn,Ds4,./data/philharmonia/all-samples/cor anglais/english-horn_Ds4_15_mezzo-piano_normal.mp3
9789,english-horn,C4,./data/philharmonia/all-samples/cor anglais/english-horn_C4_15_pianissimo_normal.mp3
9790,english-horn,B4,./data/philharmonia/all-samples/cor anglais/english-horn_B4_025_mezzo-forte_normal.mp3
9791,english-horn,E3,./data/philharmonia/all-samples/cor anglais/english-horn_E3_05_pianissimo_normal.mp3
9792,english-horn,F4,./data/philharmonia/all-samples/cor anglais/english-horn_F4_05_pianissimo_normal.mp3
9793,english-horn,E3,./data/philharmonia/all-samples/cor anglais/english-horn_E3_15_piano_normal.mp3
9794,english-horn,Ds5,./data/philharmonia/all-samples/cor anglais/english-horn_Ds5_05_mezzo-forte_normal.mp3
9795,english-horn,As5,./data/philharmonia/all-samples/cor anglais/english-horn_As5_1_fortissimo_normal.mp3
9796,english-horn,F4,./data/philharmonia/all-samples/cor anglais/english-horn_F4_025_mezzo-piano_normal.mp3
9797,english-horn,C4,./data/philharmonia/all-samples/cor anglais/english-horn_C4_025_pianissimo_normal.mp3
9798,english-horn,Gs5,./data/philharmonia/all-samples/cor anglais/english-horn_Gs5_025_mezzo-forte_normal.mp3
9799,english-horn,As3,./data/philharmonia/all-samples/cor anglais/english-horn_As3_1_pianissimo_normal.mp3
9800,english-horn,Cs4,./data/philharmonia/all-samples/cor anglais/english-horn_Cs4_025_pianissimo_normal.mp3
9801,english-horn,Ds4,./data/philharmonia/all-samples/cor anglais/english-horn_Ds4_15_fortissimo_normal.mp3
9802,english-horn,F5,./data/philharmonia/all-samples/cor anglais/english-horn_F5_05_mezzo-piano_normal.mp3
9803,english-horn,As5,./data/philharmonia/all-samples/cor anglais/english-horn_As5_05_pianissimo_normal.mp3
9804,english-horn,A3,./data/philharmonia/all-samples/cor anglais/english-horn_A3_1_forte_normal.mp3
9805,english-horn,Fs3,./data/philharmonia/all-samples/cor anglais/english-horn_Fs3_05_fortissimo_normal.mp3
9806,english-horn,F5,./data/philharmonia/all-samples/cor anglais/english-horn_F5_025_pianissimo_normal.mp3
9807,english-horn,Gs5,./data/philharmonia/all-samples/cor anglais/english-horn_Gs5_15_mezzo-piano_normal.mp3
9808,english-horn,A4,./data/philharmonia/all-samples/cor anglais/english-horn_A4_05_forte_normal.mp3
9809,english-horn,Cs4,./data/philharmonia/all-samples/cor anglais/english-horn_Cs4_05_mezzo-piano_normal.mp3
9810,english-horn,D5,./data/philharmonia/all-samples/cor anglais/english-horn_D5_05_forte_normal.mp3
9811,english-horn,C4,./data/philharmonia/all-samples/cor anglais/english-horn_C4_05_mezzo-piano_normal.mp3
9812,english-horn,As3,./data/philharmonia/all-samples/cor anglais/english-horn_As3_05_forte_normal.mp3
9813,english-horn,E5,./data/philharmonia/all-samples/cor anglais/english-horn_E5_phrase_mezzo-forte_glissando.mp3
9814,english-horn,D4,./data/philharmonia/all-samples/cor anglais/english-horn_D4_025_forte_normal.mp3
9815,english-horn,As4,./data/philharmonia/all-samples/cor anglais/english-horn_As4_1_mezzo-piano_normal.mp3
9816,english-horn,As4,./data/philharmonia/all-samples/cor anglais/english-horn_As4_025_mezzo-forte_normal.mp3
9817,english-horn,D5,./data/philharmonia/all-samples/cor anglais/english-horn_D5_1_mezzo-forte_normal.mp3
9818,english-horn,C5,./data/philharmonia/all-samples/cor anglais/english-horn_C5_15_mezzo-forte_normal.mp3
9819,english-horn,Fs5,./data/philharmonia/all-samples/cor anglais/english-horn_Fs5_025_fortissimo_normal.mp3
9820,english-horn,G5,./data/philharmonia/all-samples/cor anglais/english-horn_G5_15_fortissimo_normal.mp3
9821,english-horn,Gs3,./data/philharmonia/all-samples/cor anglais/english-horn_Gs3_025_forte_normal.mp3
9822,english-horn,B5,./data/philharmonia/all-samples/cor anglais/english-horn_B5_05_fortissimo_normal.mp3
9823,english-horn,F5,./data/philharmonia/all-samples/cor anglais/english-horn_F5_1_mezzo-piano_normal.mp3
9824,english-horn,Gs4,./data/philharmonia/all-samples/cor anglais/english-horn_Gs4_05_mezzo-forte_normal.mp3
9825,english-horn,Gs3,./data/philharmonia/all-samples/cor anglais/english-horn_Gs3_15_piano_normal.mp3
9826,english-horn,F5,./data/philharmonia/all-samples/cor anglais/english-horn_F5_15_pianissimo_normal.mp3
9827,english-horn,As5,./data/philharmonia/all-samples/cor anglais/english-horn_As5_15_forte_normal.mp3
9828,english-horn,Fs4,./data/philharmonia/all-samples/cor anglais/english-horn_Fs4_025_pianissimo_normal.mp3
9829,english-horn,B3,./data/philharmonia/all-samples/cor anglais/english-horn_B3_05_mezzo-forte_normal.mp3
9830,english-horn,C5,./data/philharmonia/all-samples/cor anglais/english-horn_C5_05_pianissimo_normal.mp3
9831,english-horn,Gs3,./data/philharmonia/all-samples/cor anglais/english-horn_Gs3_15_fortissimo_normal.mp3
9832,english-horn,C4,./data/philharmonia/all-samples/cor anglais/english-horn_C4_025_mezzo-piano_normal.mp3
9833,english-horn,Cs4,./data/philharmonia/all-samples/cor anglais/english-horn_Cs4_05_forte_normal.mp3
9834,english-horn,As5,./data/philharmonia/all-samples/cor anglais/english-horn_As5_05_mezzo-forte_normal.mp3
9835,english-horn,G3,./data/philharmonia/all-samples/cor anglais/english-horn_G3_025_forte_normal.mp3
9836,english-horn,E4,./data/philharmonia/all-samples/cor anglais/english-horn_E4_05_mezzo-forte_normal.mp3
9837,english-horn,B4,./data/philharmonia/all-samples/cor anglais/english-horn_B4_1_fortissimo_normal.mp3
9838,english-horn,Gs4,./data/philharmonia/all-samples/cor anglais/english-horn_Gs4_1_mezzo-forte_normal.mp3
9839,english-horn,G4,./data/philharmonia/all-samples/cor anglais/english-horn_G4_025_mezzo-forte_normal.mp3
9840,english-horn,As4,./data/philharmonia/all-samples/cor anglais/english-horn_As4_15_pianissimo_normal.mp3
9841,english-horn,As4,./data/philharmonia/all-samples/cor anglais/english-horn_As4_15_mezzo-piano_normal.mp3
9842,english-horn,B3,./data/philharmonia/all-samples/cor anglais/english-horn_B3_1_forte_normal.mp3
9843,english-horn,E5,./data/philharmonia/all-samples/cor anglais/english-horn_E5_15_mezzo-piano_normal.mp3
9844,english-horn,Ds5,./data/philharmonia/all-samples/cor anglais/english-horn_Ds5_05_fortissimo_normal.mp3
9845,english-horn,A3,./data/philharmonia/all-samples/cor anglais/english-horn_A3_025_fortissimo_normal.mp3
9846,english-horn,E5,./data/philharmonia/all-samples/cor anglais/english-horn_E5_1_fortissimo_normal.mp3
9847,english-horn,B3,./data/philharmonia/all-samples/cor anglais/english-horn_B3_phrase_mezzo-forte_fluttertonguing.mp3
9848,english-horn,F4,./data/philharmonia/all-samples/cor anglais/english-horn_F4_025_fortissimo_normal.mp3
9849,english-horn,Fs3,./data/philharmonia/all-samples/cor anglais/english-horn_Fs3_1_forte_normal.mp3
9850,english-horn,Ds4,./data/philharmonia/all-samples/cor anglais/english-horn_Ds4_025_mezzo-piano_normal.mp3
9851,english-horn,E3,./data/philharmonia/all-samples/cor anglais/english-horn_E3_1_pianissimo_normal.mp3
9852,english-horn,Cs5,./data/philharmonia/all-samples/cor anglais/english-horn_Cs5_025_fortissimo_normal.mp3
9853,english-horn,Fs5,./data/philharmonia/all-samples/cor anglais/english-horn_Fs5_1_mezzo-forte_normal.mp3
9854,english-horn,A3,./data/philharmonia/all-samples/cor anglais/english-horn_A3_15_forte_normal.mp3
9855,english-horn,B4,./data/philharmonia/all-samples/cor anglais/english-horn_B4_phrase_mezzo-forte_normal.mp3
9856,english-horn,Fs5,./data/philharmonia/all-samples/cor anglais/english-horn_Fs5_15_mezzo-forte_normal.mp3
9857,english-horn,Cs5,./data/philharmonia/all-samples/cor anglais/english-horn_Cs5_05_forte_normal.mp3
9858,english-horn,C5,./data/philharmonia/all-samples/cor anglais/english-horn_C5_025_fortissimo_normal.mp3
9859,english-horn,F4,./data/philharmonia/all-samples/cor anglais/english-horn_F4_1_fortissimo_normal.mp3
9860,english-horn,As4,./data/philharmonia/all-samples/cor anglais/english-horn_As4_15_forte_normal.mp3
9861,english-horn,B4,./data/philharmonia/all-samples/cor anglais/english-horn_B4_15_fortissimo_normal.mp3
9862,english-horn,A3,./data/philharmonia/all-samples/cor anglais/english-horn_A3_15_fortissimo_normal.mp3
9863,english-horn,G4,./data/philharmonia/all-samples/cor anglais/english-horn_G4_05_fortissimo_normal.mp3
9864,english-horn,Gs3,./data/philharmonia/all-samples/cor anglais/english-horn_Gs3_025_mezzo-piano_normal.mp3
9865,english-horn,C4,./data/philharmonia/all-samples/cor anglais/english-horn_C4_1_mezzo-piano_normal.mp3
9866,english-horn,A3,./data/philharmonia/all-samples/cor anglais/english-horn_A3_1_pianissimo_normal.mp3
9867,english-horn,B3,./data/philharmonia/all-samples/cor anglais/english-horn_B3_1_mezzo-forte_normal.mp3
9868,english-horn,A4,./data/philharmonia/all-samples/cor anglais/english-horn_A4_1_mezzo-forte_normal.mp3
9869,english-horn,Fs4,./data/philharmonia/all-samples/cor anglais/english-horn_Fs4_05_mezzo-piano_normal.mp3
9870,english-horn,Cs4,./data/philharmonia/all-samples/cor anglais/english-horn_Cs4_1_pianissimo_normal.mp3
9871,english-horn,A5,./data/philharmonia/all-samples/cor anglais/english-horn_A5_1_fortissimo_normal.mp3
9872,english-horn,Fs4,./data/philharmonia/all-samples/cor anglais/english-horn_Fs4_15_mezzo-forte_normal.mp3
9873,english-horn,As5,./data/philharmonia/all-samples/cor anglais/english-horn_As5_05_fortissimo_normal.mp3
9874,english-horn,E3,./data/philharmonia/all-samples/cor anglais/english-horn_E3_phrase_mezzo-forte_tenuto.mp3
9875,english-horn,A3,./data/philharmonia/all-samples/cor anglais/english-horn_A3_phrase_mezzo-forte_normal.mp3
9876,english-horn,B3,./data/philharmonia/all-samples/cor anglais/english-horn_B3_15_forte_normal.mp3
9877,english-horn,Cs4,./data/philharmonia/all-samples/cor anglais/english-horn_Cs4_025_fortissimo_normal.mp3
9878,english-horn,G5,./data/philharmonia/all-samples/cor anglais/english-horn_G5_025_forte_normal.mp3
9879,english-horn,As3,./data/philharmonia/all-samples/cor anglais/english-horn_As3_1_fortissimo_normal.mp3
9880,english-horn,A4,./data/philharmonia/all-samples/cor anglais/english-horn_A4_phrase_mezzo-forte_staccatissimo.mp3
9881,english-horn,C4,./data/philharmonia/all-samples/cor anglais/english-horn_C4_025_fortissimo_normal.mp3
9882,english-horn,E3,./data/philharmonia/all-samples/cor anglais/english-horn_E3_05_fortissimo_normal.mp3
9883,english-horn,A3,./data/philharmonia/all-samples/cor anglais/english-horn_A3_1_mezzo-piano_normal.mp3
9884,english-horn,F4,./data/philharmonia/all-samples/cor anglais/english-horn_F4_05_fortissimo_normal.mp3
9885,english-horn,B4,./data/philharmonia/all-samples/cor anglais/english-horn_B4_1_mezzo-piano_normal.mp3
9886,english-horn,Fs3,./data/philharmonia/all-samples/cor anglais/english-horn_Fs3_05_forte_normal.mp3
9887,english-horn,G3,./data/philharmonia/all-samples/cor anglais/english-horn_G3_05_mezzo-forte_normal.mp3
9888,english-horn,C4,./data/philharmonia/all-samples/cor anglais/english-horn_C4_15_fortissimo_normal.mp3
9889,english-horn,C4,./data/philharmonia/all-samples/cor anglais/english-horn_C4_025_forte_normal.mp3
9890,english-horn,D4,./data/philharmonia/all-samples/cor anglais/english-horn_D4_025_mezzo-forte_normal.mp3
9891,english-horn,G3,./data/philharmonia/all-samples/cor anglais/english-horn_G3_phrase_cresc-decresc_normal.mp3
9892,english-horn,Fs5,./data/philharmonia/all-samples/cor anglais/english-horn_Fs5_05_mezzo-piano_normal.mp3
9893,english-horn,B5,./data/philharmonia/all-samples/cor anglais/english-horn_B5_05_pianissimo_normal.mp3
9894,english-horn,Fs5,./data/philharmonia/all-samples/cor anglais/english-horn_Fs5_025_mezzo-forte_normal.mp3
9895,english-horn,Fs5,./data/philharmonia/all-samples/cor anglais/english-horn_Fs5_025_pianissimo_normal.mp3
9896,english-horn,Gs3,./data/philharmonia/all-samples/cor anglais/english-horn_Gs3_1_mezzo-piano_normal.mp3
9897,english-horn,E5,./data/philharmonia/all-samples/cor anglais/english-horn_E5_05_mezzo-forte_normal.mp3
9898,english-horn,G3,./data/philharmonia/all-samples/cor anglais/english-horn_G3_15_forte_normal.mp3
9899,english-horn,As4,./data/philharmonia/all-samples/cor anglais/english-horn_As4_05_mezzo-forte_normal.mp3
9900,english-horn,Fs4,./data/philharmonia/all-samples/cor anglais/english-horn_Fs4_phrase_mezzo-forte_normal.mp3
9901,english-horn,Cs5,./data/philharmonia/all-samples/cor anglais/english-horn_Cs5_1_mezzo-forte_normal.mp3
9902,english-horn,E4,./data/philharmonia/all-samples/cor anglais/english-horn_E4_15_mezzo-piano_normal.mp3
9903,english-horn,F4,./data/philharmonia/all-samples/cor anglais/english-horn_F4_phrase_mezzo-forte_staccato.mp3
9904,english-horn,F5,./data/philharmonia/all-samples/cor anglais/english-horn_F5_025_fortissimo_normal.mp3
9905,english-horn,Fs3,./data/philharmonia/all-samples/cor anglais/english-horn_Fs3_05_pianissimo_normal.mp3
9906,english-horn,B3,./data/philharmonia/all-samples/cor anglais/english-horn_B3_15_mezzo-piano_normal.mp3
9907,english-horn,Cs5,./data/philharmonia/all-samples/cor anglais/english-horn_Cs5_05_mezzo-piano_normal.mp3
9908,english-horn,B4,./data/philharmonia/all-samples/cor anglais/english-horn_B4_05_forte_normal.mp3
9909,english-horn,A4,./data/philharmonia/all-samples/cor anglais/english-horn_A4_025_mezzo-forte_normal.mp3
9910,english-horn,G5,./data/philharmonia/all-samples/cor anglais/english-horn_G5_05_forte_normal.mp3
9911,english-horn,Gs4,./data/philharmonia/all-samples/cor anglais/english-horn_Gs4_15_mezzo-piano_normal.mp3
9912,english-horn,Fs3,./data/philharmonia/all-samples/cor anglais/english-horn_Fs3_025_mezzo-piano_normal.mp3
9913,english-horn,E3,./data/philharmonia/all-samples/cor anglais/english-horn_E3_1_fortissimo_normal.mp3
9914,english-horn,B4,./data/philharmonia/all-samples/cor anglais/english-horn_B4_phrase_mezzo-forte_staccato.mp3
9915,english-horn,As3,./data/philharmonia/all-samples/cor anglais/english-horn_As3_1_mezzo-forte_normal.mp3
9916,english-horn,E5,./data/philharmonia/all-samples/cor anglais/english-horn_E5_1_pianissimo_normal.mp3
9917,english-horn,F4,./data/philharmonia/all-samples/cor anglais/english-horn_F4_025_pianissimo_normal.mp3
9918,english-horn,Cs5,./data/philharmonia/all-samples/cor anglais/english-horn_Cs5_025_mezzo-piano_normal.mp3
9919,english-horn,C5,./data/philharmonia/all-samples/cor anglais/english-horn_C5_05_mezzo-piano_normal.mp3
9920,english-horn,Ds5,./data/philharmonia/all-samples/cor anglais/english-horn_Ds5_05_pianissimo_normal.mp3
9921,english-horn,A3,./data/philharmonia/all-samples/cor anglais/english-horn_A3_025_pianissimo_normal.mp3
9922,english-horn,As4,./data/philharmonia/all-samples/cor anglais/english-horn_As4_15_fortissimo_normal.mp3
9923,english-horn,C4,./data/philharmonia/all-samples/cor anglais/english-horn_C4_15_mezzo-forte_normal.mp3
9924,english-horn,B4,./data/philharmonia/all-samples/cor anglais/english-horn_B4_1_pianissimo_normal.mp3
9925,english-horn,E5,./data/philharmonia/all-samples/cor anglais/english-horn_E5_1_mezzo-forte_normal.mp3
9926,english-horn,As4,./data/philharmonia/all-samples/cor anglais/english-horn_As4_very-long_piano_normal.mp3
9927,english-horn,Fs4,./data/philharmonia/all-samples/cor anglais/english-horn_Fs4_15_forte_normal.mp3
9928,english-horn,Gs5,./data/philharmonia/all-samples/cor anglais/english-horn_Gs5_05_mezzo-forte_normal.mp3
9929,english-horn,Cs4,./data/philharmonia/all-samples/cor anglais/english-horn_Cs4_15_mezzo-forte_normal.mp3
9930,english-horn,C5,./data/philharmonia/all-samples/cor anglais/english-horn_C5_05_fortissimo_normal.mp3
9931,english-horn,G5,./data/philharmonia/all-samples/cor anglais/english-horn_G5_1_mezzo-piano_normal.mp3
9932,english-horn,E4,./data/philharmonia/all-samples/cor anglais/english-horn_E4_025_mezzo-piano_normal.mp3
9933,english-horn,Fs4,./data/philharmonia/all-samples/cor anglais/english-horn_Fs4_025_fortissimo_normal.mp3
9934,english-horn,F5,./data/philharmonia/all-samples/cor anglais/english-horn_F5_15_fortissimo_normal.mp3
9935,english-horn,Ds5,./data/philharmonia/all-samples/cor anglais/english-horn_Ds5_05_forte_normal.mp3
9936,english-horn,F5,./data/philharmonia/all-samples/cor anglais/english-horn_F5_15_mezzo-forte_normal.mp3
9937,english-horn,A5,./data/philharmonia/all-samples/cor anglais/english-horn_A5_1_pianissimo_normal.mp3
9938,english-horn,Cs4,./data/philharmonia/all-samples/cor anglais/english-horn_Cs4_1_fortissimo_normal.mp3
9939,english-horn,A3,./data/philharmonia/all-samples/cor anglais/english-horn_A3_1_fortissimo_normal.mp3
9940,english-horn,G4,./data/philharmonia/all-samples/cor anglais/english-horn_G4_05_pianissimo_normal.mp3
9941,english-horn,Ds5,./data/philharmonia/all-samples/cor anglais/english-horn_Ds5_15_mezzo-piano_normal.mp3
9942,english-horn,B4,./data/philharmonia/all-samples/cor anglais/english-horn_B4_15_pianissimo_normal.mp3
9943,english-horn,B5,./data/philharmonia/all-samples/cor anglais/english-horn_B5_05_forte_normal.mp3
9944,english-horn,A3,./data/philharmonia/all-samples/cor anglais/english-horn_A3_15_pianissimo_normal.mp3
9945,english-horn,G4,./data/philharmonia/all-samples/cor anglais/english-horn_G4_05_forte_normal.mp3
9946,english-horn,Gs5,./data/philharmonia/all-samples/cor anglais/english-horn_Gs5_025_forte_normal.mp3
9947,english-horn,Ds4,./data/philharmonia/all-samples/cor anglais/english-horn_Ds4_05_forte_normal.mp3
9948,english-horn,A3,./data/philharmonia/all-samples/cor anglais/english-horn_A3_05_mezzo-piano_normal.mp3
9949,english-horn,C5,./data/philharmonia/all-samples/cor anglais/english-horn_C5_025_pianissimo_normal.mp3
9950,english-horn,F3,./data/philharmonia/all-samples/cor anglais/english-horn_F3_15_piano_normal.mp3
9951,english-horn,F4,./data/philharmonia/all-samples/cor anglais/english-horn_F4_1_pianissimo_normal.mp3
9952,english-horn,G3,./data/philharmonia/all-samples/cor anglais/english-horn_G3_phrase_mezzo-forte_glissando.mp3
9953,english-horn,Ds4,./data/philharmonia/all-samples/cor anglais/english-horn_Ds4_05_mezzo-forte_normal.mp3
9954,english-horn,Ds4,./data/philharmonia/all-samples/cor anglais/english-horn_Ds4_1_mezzo-piano_normal.mp3
9955,english-horn,Fs5,./data/philharmonia/all-samples/cor anglais/english-horn_Fs5_15_forte_normal.mp3
9956,english-horn,F4,./data/philharmonia/all-samples/cor anglais/english-horn_F4_05_mezzo-piano_normal.mp3
9957,english-horn,Cs5,./data/philharmonia/all-samples/cor anglais/english-horn_Cs5_025_pianissimo_normal.mp3
9958,english-horn,B3,./data/philharmonia/all-samples/cor anglais/english-horn_B3_05_forte_normal.mp3
9959,english-horn,D5,./data/philharmonia/all-samples/cor anglais/english-horn_D5_025_pianissimo_normal.mp3
9960,english-horn,F3,./data/philharmonia/all-samples/cor anglais/english-horn_F3_05_mezzo-piano_normal.mp3
9961,english-horn,Gs3,./data/philharmonia/all-samples/cor anglais/english-horn_Gs3_1_pianissimo_normal.mp3
9962,english-horn,Gs5,./data/philharmonia/all-samples/cor anglais/english-horn_Gs5_1_fortissimo_normal.mp3
